Profession_classification,company_name,work_name,requirements,104_url,area,education,industry,seniority,number_of_applicants,salary,company_size,area_district,number_of_applicants_level,education_specialist,education_none,education_University,education_high_school,education_low_high_school,education_phd,education_master,month_salary_classfication,year_salary_classfication,time_salary_classfication,element_salary_classfication,max_salary,mix_salary,company_area
12,久居工程有限公司,消防工務/助理工務/半技工,"1.消防安全設備定期檢查。
2.消防安全設備定期保養。
3.消防安全設備缺失改善。
4.消防配水.配電系統協助/監工。
5.消防配水.配電系統施作/監工。
6.大樓機電設備巡檢保養維護。
7.消防設備安裝定位及查修(消防電、消防水、消防氣體)。
8.無經驗願意學習者佳!!!(水電技能或相關科系尤佳)",//www.104.com.tw/job/739a4?jobsource=jolist_c_date,新北市,高中,空調水機電工程業,經歷不拘,0~5人應徵,"月薪30,000~50,000元",4.0,新店區,1,0,0,0,1,0,0,0,1,0,0,0,50000.0,30000.0,新北市新店區
1,火鍋世家餐飲_鴻耀小吃店,八方雲集-彰化和美店(儲備幹部)(薪41K-46K)★績效調薪，獎金激勵★,"1.配合公司培訓作業
2.培訓期間須參與店面經營及管理
3.願意接受門店營運管理培訓，往店長職發展者
4.須從基層做起，接受內、外場完整訓練
5.個性正向、積極，能激勵並與同仁並肩合作，完成營運目標
完成培訓考核後以幹部任用,未來可負責直營及加盟門市經營及督導工作
並依公司發展計畫及個人意願至各地需求門市發展。
(無餐飲經驗可,培訓期會較長)


※以上工作內容(有完整教育SOP協助)讓新進同仁不再害怕不知從何做起
※透明的升遷及考核制度!給予夥伴完整的發展路程
※團隊發展上同仁都能一起參與創造優良的工作環境

",//www.104.com.tw/job/7vju2?jobsource=jolist_c_date,彰化縣,學歷不拘,餐館業,經歷不拘,0~5人應徵,"月薪41,000~46,000元",25.0,和美鎮,1,0,1,0,0,0,0,0,1,0,0,0,46000.0,41000.0,彰化縣和美鎮鹿和路六段367號
8,原安消防工程有限公司,工地助理,"
1.圖說整理。
2.核對圖面資料，並負責圖檔管理。
3.負責各項行政庶務工作。
4.完成主管交辦事宜。",//www.104.com.tw/job/7avx1?jobsource=jolist_d_date,台中市,學歷不拘,建築工程業,經歷不拘,0~5人應徵,"月薪28,000~35,000元",40.0,北屯區,1,0,1,0,0,0,0,0,1,0,0,0,35000.0,28000.0,台中市北屯區
8,尚園科技股份有限公司,【機械繪圖工程師】,"主要生產機械防護零組件。
1.電腦繪製圖面。
2.廠內設計變更、規格零件及治具圖面規劃。
3.了解客戶需求規劃圖面。
4.圖面案件進度處理。
5.產品與圖面異常協調處理。
6.主管交辦事項及會議",//www.104.com.tw/job/7xqp9?jobsource=jolist_a_date,苗栗縣,專科,其他機械製造修配業,1年以上,0~5人應徵,"月薪27,000~40,000元",70.0,苑裡鎮,1,1,0,0,0,0,0,0,1,0,0,0,40000.0,27000.0,苗栗縣苑裡鎮新復里新復50-8號
4,雙鴻科技股份有限公司,業務專員(M4),"1.業務範圍為國內外AI,高速運算,網路通訊與車用相關市場。
2.國內外客戶之行銷推廣與聯繫服務。
3.氣冷與液冷散熱產品的商業開發與專案管理。
4.統籌資源,進行跨部門溝通協調，推動專案開發。
5.主管交辦事宜。",//www.104.com.tw/job/65fic?jobsource=jolist_a_date,新北市,大學,其他電子零組件相關業,3年以上,6~10人應徵,nan,5500.0,新莊區,2,0,0,1,0,0,0,0,0,0,0,0,,,新北市新莊區五權三路6號3樓
7,鼎基資訊電腦股份有限公司,財會程式設計師,"1.開發.維護財會系統的功能，以符合企業需求。
2.有C#.ASP.NET.VB.DELPHI.C++.JAVA任一種,
三年以上開發財會經驗者佳.
",//www.104.com.tw/job/5ge4f?jobsource=jolist_a_date,新北市,專科,電腦軟體服務業,3年以上,0~5人應徵,nan,員工66人,中和區,1,1,0,0,0,0,0,0,0,0,0,0,,,新北市中和區員山路502號6F-6
8,宇軒綠能股份有限公司,行政助理(工程部),"1.善於溝通與協調能力。
2.熟悉電腦文書作業軟體，Word、Excel、PowerPoint。
3.善於報告之比對性、相對性，與歸納重點。
4.協助部門相關文書事務、報表整理、報告整理。
5.庶務性工作協助(部門人員出勤確認、耗材申請、簽呈申請送簽)。",//www.104.com.tw/job/77ctn?jobsource=jolist_b_date,台南市,高中,光電產業,經歷不拘,0~5人應徵,"月薪26,500~27,000元",nan,安平區,1,0,0,0,1,0,0,0,1,0,0,0,27000.0,26500.0,台南市安平區永華十一街17巷27號
6,台南大員皇冠假日酒店_大員開發事業股份有限公司台南分公司,中餐廳餐飲服務員,"1.於彩豐樓中餐廳午、晚餐時段以廣式點心及正宗粵式料理型態提供餐飲服務。
2.負責客人帶位、倒水、點餐等工作。
3.負責跑單、擺盤、送餐及聯繫內外場之工作。
4.於客人用餐完畢後，負責收拾碗盤與清理環境。
5.負責全店的打掃與清理，時而進行環境布置。",//www.104.com.tw/job/5pirf?jobsource=jolist_a_date,台南市,學歷不拘,旅館業,經歷不拘,0~5人應徵,"月薪27,000~30,000元",250.0,安平區,1,0,1,0,0,0,0,0,1,0,0,0,30000.0,27000.0,台南市安平區州平路289號
6,錢櫃企業股份有限公司,錢櫃忠孝店-大夜班月薪服務人員【任職滿6個月可領取留任獎金18000元】,"●具服務熱忱，負責現場顧客接待、餐飲服務等工作
●缺額時段：21:00~06:00、22:15~07:15
●休假天數：週休二日+國定假日(排休制)
●每日工時：8小時(不含休息用餐1小時)
●依營運配合加班：依勞基法給付加班費
●月薪內含浮動薪資-出勤獎勵金2仟元及夜間津貼、大夜班津貼",//www.104.com.tw/job/7i8po?jobsource=jolist_c_date,台北市,高中,休閒服務業,經歷不拘,0~5人應徵,"月薪36,500~39,000元",2000.0,大安區,1,0,0,0,1,0,0,0,1,0,0,0,39000.0,36500.0,台北市大安區忠孝東路四段22號
12,遠雄海洋公園股份有限公司,勞安管理員,"1.建立、修訂及執行專案相關安全衛生政策、計畫、程序書及標準。
2.負責安全衛生系統管理相關業務。
3.執行安全衛生督導及稽核。
4.收集、分析並解釋與職業疾病、災害有關的統計資料。
5.年度健檢執行及追蹤
6.勞動部專案計劃申請及執行(如:工作與生活平衡補助計劃)
7.職場健康促進計劃執行
",//www.104.com.tw/job/5tqh5?jobsource=joblist_morej,花蓮縣,專科,休閒服務業,1年以上,0~5人應徵,"月薪33,000~40,000元",400.0,壽豐鄉,1,1,0,0,0,0,0,0,1,0,0,0,40000.0,33000.0,花蓮縣壽豐鄉鹽寮村福德189號
8,丹尼船長_貝特福優股份有限公司,[宜蘭-創新研發]製程開發工程師,"★我們是丹尼船長用宜蘭在地米生產讓人吃了會開心的零食""米的爆米花""
各種歡樂的場合都缺少不了零食為了創造更多的歡樂
歡迎對研發零食口味，調味有興趣，有熱誠的人加入我們一起創造歡樂
以下是我們對職務的需求：

1.新產品量產技術與文件之規劃與綜合整理
2.負責新產品製程之導入
3.設備及動線規劃導入
4.制定製造程序與產品標準，訂出最適化的製造流程
5.依據客戶需求，進行製成修改與品發，並確實記錄開發歷程、提供解決方案

歡迎喜歡挑戰創新的您，加入我們成為我們的夥伴~~
",//www.104.com.tw/job/7qzz0?jobsource=jolist_d_date,宜蘭縣,大學,綜合商品批發代理業,2年以上,0~5人應徵,"月薪40,000~50,000元",100.0,蘇澳鎮,1,0,0,1,0,0,0,0,1,0,0,0,50000.0,40000.0,宜蘭縣蘇澳鎮龍祥一路8號
2,大眾旅行社有限公司,會計(高雄分公司),"1.應收帳務處理以及銷帳
2.獎金計算
3.科目餘額表製作
4.營業稅401申報以及會計師對應窗口等事務
5.主管交辦事項
6.熟ERP系統佳",//www.104.com.tw/job/7ytz6?jobsource=jolist_a_date,高雄市,高中,旅遊服務業,2年以上,0~5人應徵,"月薪30,000~35,000元",nan,前金區,1,0,0,0,1,0,0,0,1,0,0,0,35000.0,30000.0,高雄市前金區中華三路108號7樓C室
5,鐵碳企業股份有限公司,業務助理,"1.輸入、處理並追蹤客戶訂單，並將訂單資料存檔備份。
2.保持與客戶間之聯繫，回覆e-mail，並確認交貨期。
3.提供出貨文件，協助業務人員控管出貨，並處理進出口事宜。
4.提供售後服務，處理客戶端之問題，給予完善的處理。
5.日常報表資料維護及其他交辦事項處理。
6.處理銷售業務相關之公司內部行政作業。",//www.104.com.tw/job/7xneh?jobsource=jolist_a_date,台中市,大學,金屬加工用機械製造修配業,2年以上,6~10人應徵,"月薪30,000~45,000元",100.0,梧棲區,2,0,0,1,0,0,0,0,1,0,0,0,45000.0,30000.0,台中市梧棲區經一路20號
10,沛采科技有限公司,電控工程助理,"1.機器設備控制電盤配線與安裝
2.電控程式安裝測試安裝
3.可學習自動化程式撰寫
4.協助主管執行交辦事項


",//www.104.com.tw/job/7ml5k?jobsource=jolist_c_date,新北市,高中,其他機械製造修配業,經歷不拘,0~5人應徵,"月薪28,000~36,000元",nan,三峽區,1,0,0,0,1,0,0,0,1,0,0,0,36000.0,28000.0,新北市三峽區介壽路一段311巷18號
2,財團法人台北愛樂文教基金會,兒童合唱團行政助理,"與家長溝通
協助管理團員出缺席
社群網站經營與簡單剪片
簡單財務管理
週五晚班（13:30-21:30），週休日及一",//www.104.com.tw/job/53dql?jobsource=jolist_b_date,台北市,大學,其他組織,經歷不拘,6~10人應徵,"月薪28,000~32,000元",25.0,大安區,2,0,0,1,0,0,0,0,1,0,0,0,32000.0,28000.0,台北市大安區敦化南路一段233巷28號B1
11,嘉里大榮物流股份有限公司,集配司機-(松山所),"1、駕駛大貨車/小貨車，將貨物運送至顧客端。
2、裝卸貨品，並固定貨品，確保運送過程安全。
3、交付貨物並進行簽收。
4、落實出車前之車輛檢查及車輛訂期保養、檢驗等工作。
5、發生交通事故時作事故報告。

其他說明：
1、前二個月保障薪資48,000，第三個月起底薪+變動薪資(最高可領80,000)
2、具備職業小型車駕照。
3、吃苦耐勞、無不良嗜好。
",//www.104.com.tw/job/u7oe?jobsource=jolist_d_date,新北市,高中以下,汽車貨運業,經歷不拘,0~5人應徵,"月薪41,400~80,000元",nan,汐止區,1,0,0,0,0,1,0,0,1,0,0,0,80000.0,41400.0,新北市汐止區大同路一段159-2號
4,富蘭克林證券投資顧問股份有限公司,資料分析師-BI,"◎協助企業經營分析數據、建立分析邏輯及數據模型、商業化解讀分析結果，協同轉化成可執行方案。
◎解決內部分析問題為目標，提供諮詢服務和專題分析報告。
◎多維度指標體系的梳理和建設，並能完成資料管理、分析與應用全流程工作，必要時需要跨部門合作。
◎發現問題、發揮資料價值為導向，能深入理解內部需求與痛點，確定問題與目標，並給予有效的數據解決方案。
◎團隊合作需具良好溝通與協調能力。",//www.104.com.tw/job/7hw3p?jobsource=jolist_d_date,台北市,大學,證券及期貨業,3年以上,11~30人應徵,"月薪60,000元以上",nan,大安區,3,0,0,1,0,0,0,0,1,0,0,0,,60000.0,台北市大安區忠孝東路四段
4,21風味館_二十一世紀生活事業股份有限公司,商品企劃專員,"1.便利商店、實體通路商品規劃、商品成本估算
2.節令型、鮮食、聯名商品開發、異業合作洽談
3.供應商、通路客戶溝通協調
4.工廠生產、庫存及進出貨管理
5.其他主管交辦事項

邀請您加入二十一世紀通路商品的三大理由：
1.統一體系公司，旗下擁有多元關係企業，升遷輪調管道多，有更多發展空間。
2.二十一世紀通路商品部門給予夥伴商品開發的專業指導和彈性思考，培養您成為一位強大的商品開發人才，協助零售通路與品牌打造獨一無二的專屬商品。願每位加入的夥伴擁有舞台發揮，讓您的心血創作可以在台灣市場發光發熱。
3.工作內容跨足上下游產業結構，可以練就商品開發工作的金剛不壞之身，對未來升遷、轉職、自行創業有如火箭推進器般的職位。
4.年輕的團隊，活潑的氛圍，互助合作的團隊及超強的腦力激盪，造就好的工作效率及環境。

其他福利
1.自購筆電補助金
2.每週固定天數遠距上班
3.吃不完的美味樣品，不乏米其林餐廳和排隊名店餐點

",//www.104.com.tw/job/36i8r?jobsource=jolist_b_date,台北市,大學,其他餐飲業,2年以上,11~30人應徵,"月薪34,200~48,000元",750.0,內湖區,3,0,0,1,0,0,0,0,1,0,0,0,48000.0,34200.0,台北市內湖區台北市內湖區瑞光路258巷50號4樓
12,銘登營造有限公司,現場工程師,"1.工地品管計畫之擬定，實施及修正

2.依照品管標準進行工程進度以及施工品質監督

3.協助進行調度工務行程、表單整理、進度跟催等工作

4.無經驗可

歡迎
所有求職者",//www.104.com.tw/job/7wgoa?jobsource=jolist_a_date,高雄市,專科,其他營造業,經歷不拘,0~5人應徵,"月薪40,000~60,000元",nan,三民區,1,1,0,0,0,0,0,0,1,0,0,0,60000.0,40000.0,高雄市三民區(依工程需要之地點)
7,老頑童國際有限公司,遊戲前端工程師(pixi.js),"1.設計和實現遊戲功能和改進
2.與產品所有者和其他開發人員合作，為平台構建高質量的新功能
3.與設計人員協調，以確保新的應用程序功能概念和設計與實施最佳實踐保持一致
4.符合項目計劃和行業標準",//www.104.com.tw/job/7nu11?jobsource=jolist_a_date,台中市,學歷不拘,網際網路相關業,經歷不拘,0~5人應徵,"月薪80,000~100,000元",nan,西區,1,0,1,0,0,0,0,0,1,0,0,0,100000.0,80000.0,台中市西區英才路530號
6,忕吉小吃股份有限公司,~急~新展店~廚助【☆☆☆新店區-添好運☆☆☆】受訓地點:中和環球店,"受訓地點:中和環球店，新店面開始後會到新店面上班。

1.負責港式點心製作出餐
2.負責前製備餐、備貨。
3.有食品衛生安全管理觀念。
4.廚房環境清潔與整理。
5.其它主管交辦事項

基本班表2個班別：早班：0700-1600、晚班：1300-2200

添好運官方網站http://www.timhowan.com.tw/

※如有疑問歡迎電洽或留言，謝謝!!!",//www.104.com.tw/job/7yjqj?jobsource=jolist_d_date,台北市,學歷不拘,餐館業,經歷不拘,0~5人應徵,"月薪33,000~37,000元",450.0,中正區,1,0,1,0,0,0,0,0,1,0,0,0,37000.0,33000.0,台北市中正區台北市中正區忠孝西路一段36號1樓(HOYII北車站-台北車站)
13,浩珵食品生技有限公司,平面設計人員/助理,"1.公司原料及產品型錄／文宣設計
2.產品包裝設計（保健食品／保養品）
3.網路文宣設計（EDM／廣告素材）
4.熟悉印刷流程（印前作業／發包）
5.負責廠商聯繫事宜（印刷／包材廠）
6.協助行銷部與業務部間的聯繫
7.協助社群的文案編輯及維護
8.完成其他主管交派事項

※本公司旗下有保健食品及保養品生技廠
※應徵請檢附個人履歷及作品集（網頁／雲端連結）
※歡迎設計相關科系應屆畢業生應徵

◆工作待遇◆
第一年月薪至少32,000元起

加班費另計（不常加班．如有皆比照勞基法）
每個員工皆有：三節獎金／年終獎金


◆法定項目◆
勞健保／特休",//www.104.com.tw/job/7bz8c?jobsource=jolist_b_date,台中市,專科,其他食品製造業,經歷不拘,11~30人應徵,"月薪32,000~40,000元",50.0,西屯區,3,1,0,0,0,0,0,0,1,0,0,0,40000.0,32000.0,台中市西屯區工業區三十路5號
